,Druid,Purl,Title,Source Id,Catkey,source_id
1051,rt727vc6747,https://purl.stanford.edu/rt727vc6747,"The laird of Logan, or, Anecdotes and tales illustrative of the wit and humour of Scotland",sul:36105213331692,9558930,36105213331692
1052,rv017ch3043,https://purl.stanford.edu/rv017ch3043,"The two brides, or, The French château and the English home",sul:36105213331387,9532244,36105213331387
1053,rv422xr9538,https://purl.stanford.edu/rv422xr9538,The queen's service : being the experiences of a private soldier in the British infantry at home and abroad,sul:36105213325926,9375279,36105213325926
1054,rv854qk6936,https://purl.stanford.edu/rv854qk6936,The savage queen : a romance of the natives of Van Dieman's Land,sul:36105213325033,9369616,36105213325033
1055,rw093rd0062,https://purl.stanford.edu/rw093rd0062,"A tale of second sight : and, The forbidden sail",sul:36105213336600,9628693,36105213336600
1056,rw169yg2515,https://purl.stanford.edu/rw169yg2515,A braid of cords,sul:36105213328185,9428240,36105213328185
1057,rw487fp0129,https://purl.stanford.edu/rw487fp0129,The potterers' club : a cycling novel,sul:36105213333334,9589452,36105213333334
1058,rw915xp2292,https://purl.stanford.edu/rw915xp2292,"Van-ti, the Chinese magistrate : and other tales of other countries",sul:36105213326791,9387549,36105213326791
1059,rw977sh5861,https://purl.stanford.edu/rw977sh5861,"Poppies in the corn, or, Glad hours in the grave years",sul:36105213321719,9317953,36105213321719
1060,rx199vb8581,https://purl.stanford.edu/rx199vb8581,His heritage,sul:36105213326239,9381014,36105213326239
1061,rx236dc7544,https://purl.stanford.edu/rx236dc7544,Jacobite Joan : a tale of the rebellion of '45,36105213321842:,9320365,36105213321842:
1062,rx281zt6399,https://purl.stanford.edu/rx281zt6399,Alexander Hope : a Hawick story,sul:36105213327948,9426248,36105213327948
1063,rx419wj7600,https://purl.stanford.edu/rx419wj7600,The red hose : a tale of Upper Clydesdale,sul:36105213332518,9574177,36105213332518
1064,rx482cf5552,https://purl.stanford.edu/rx482cf5552,Earnest Madement : a tale of Wiltshire,sul:36105213324259,9346820,36105213324259
1065,rx784rd5750,https://purl.stanford.edu/rx784rd5750,"Time, faith, and energy : passages in the life of Geoffrey Waller",sul:36105213331205,9350956,36105213331205
1066,ry291gy8226,https://purl.stanford.edu/ry291gy8226,The feasts of Camelot : with the tales that were told there,sul:36105213336063,9622601,36105213336063
1067,ry346kx0020,https://purl.stanford.edu/ry346kx0020,Castle Meadow : a story of Norwich a hundred years ago,sul:36105213330199,9515061,36105213330199
1068,ry423py0211,https://purl.stanford.edu/ry423py0211,Where the heather grows : a series of tales,sul:36105213324432,9348886,36105213324432
1069,ry821ss2978,https://purl.stanford.edu/ry821ss2978,Lady Bonnie's experiment,sul:36105213326718,9386147,36105213326718
1070,ry887dp3981,https://purl.stanford.edu/ry887dp3981,Yorkshire tales and legends,sul:36105213325751,9374693,36105213325751
1071,ry909tn2138,https://purl.stanford.edu/ry909tn2138,"Gloucester Cathedral, or, The last days of the Tudors : a historical romance of the sixteenth century",sul:36105213331999,9561373,36105213331999
1072,ry986yw1891,https://purl.stanford.edu/ry986yw1891,The story of Chris,sul:36105213320588,9267216,36105213320588
1073,rz124hj9750,https://purl.stanford.edu/rz124hj9750,Stories for idle afternoons,sul:36105213333102,9585253,36105213333102
1074,rz371qv0327,https://purl.stanford.edu/rz371qv0327,"Marmorne : the story is told by Adolphus Segrave, the youngest of three brothers",sul:36105213332799,9582755,36105213332799
1075,rz721gq4952,https://purl.stanford.edu/rz721gq4952,A dreamer of dreams : a modern romance,sul:36105213324911,9366644,36105213324911
1076,sb137pv9676,https://purl.stanford.edu/sb137pv9676,"Blanche's wanderings, or, The guiding hand",sul:36105213332765,9582448,36105213332765
1077,sb611yd5084,https://purl.stanford.edu/sb611yd5084,Bertram's right : a tale connected with Aberystwyth,sul:36105213322956,9334537,36105213322956
1078,sb778ts2726,https://purl.stanford.edu/sb778ts2726,"Michael Malcolm, or, Annals of a sea-port town",sul:36105213336055,9622460,36105213336055
1079,sb877vp1664,https://purl.stanford.edu/sb877vp1664,"Sylvanus, or, The primitive Christian : a tale of the first century of the Christian era",sul:36105213331148,9530467,36105213331148
1080,sc120vr5522,https://purl.stanford.edu/sc120vr5522,Under Bow bells : a city book for all readers,sul:36105213326049,9377325,36105213326049
1081,sc166qd4246,https://purl.stanford.edu/sc166qd4246,The golden Halcombes,sul:36105213332633,9580103,36105213332633
1082,sc453bt1404,https://purl.stanford.edu/sc453bt1404,"The schooner ""Merry Chanter""",sul:36105213325439,9371918,36105213325439
1083,sc746pq9296,https://purl.stanford.edu/sc746pq9296,Story of the Moreton family,sul:36105213331122,9530450,36105213331122
1084,sd244hd6561,https://purl.stanford.edu/sd244hd6561,A bohemian girl,sul:36105213324390,9347537,36105213324390
1085,sd379zj7333,https://purl.stanford.edu/sd379zj7333,Lady Godiva : a story of Saxon England,sul:36105213330132,9505720,36105213330132
1086,sd607dg7206,https://purl.stanford.edu/sd607dg7206,"The fatal Phryne, or, Love's ordeal",sul:36105213326445,9382413,36105213326445
1087,sd684ym9398,https://purl.stanford.edu/sd684ym9398,"Pretty Miss Allington, and other tales",sul:36105213326221,9380989,36105213326221
1088,sd790wg0221,https://purl.stanford.edu/sd790wg0221,A threefold cord,sul:36105213336030,9622379,36105213336030
1089,sd796yx3818,https://purl.stanford.edu/sd796yx3818,"The capture of the ""Estrella"" : a tale of the slave trade",sul:36105213326767,9387324,36105213326767
1090,sf431mv6040,https://purl.stanford.edu/sf431mv6040,"Herbert Grey,or, The lawyer's office",sul:36105213337442,9636697,36105213337442
1091,sf528pm0860,https://purl.stanford.edu/sf528pm0860,A dream's fulfilment,sul:36105213333599,9590301,36105213333599
1092,sf633qf2298,https://purl.stanford.edu/sf633qf2298,The camp on the Severn : a tale of the tenth persecution in Britain,sul:36105213329449,9453964,36105213329449
1093,sg187vj6322,https://purl.stanford.edu/sg187vj6322,"Joel Marsh, an American, and other stories",sul:36105213324275,9347146,36105213324275
1094,sg500qh1826,https://purl.stanford.edu/sg500qh1826,Builders of the waste,sul:36105213321339,9275394,36105213321339
1095,sg962zc5229,https://purl.stanford.edu/sg962zc5229,The race of to-day : a novel,sul:36105213322097,9323230,36105213322097
1096,sg992cm8299,https://purl.stanford.edu/sg992cm8299,Long engagements : a tale of the Affghan rebellion,sul:36105213336667,9629199,36105213336667
1097,sh384mm3678,https://purl.stanford.edu/sh384mm3678,"Louis Belât, or, The captives of Lake Leman : a tale of the Reformation in Savoy",sul:36105213335396,9616387,36105213335396
1098,sh444ds1440,https://purl.stanford.edu/sh444ds1440,The three disgraces etc,sul:36105213324309,9347357,36105213324309
1099,sh683sx4633,https://purl.stanford.edu/sh683sx4633,"The Human Octopus, or, By the rivers of Babylon : a novel",sul:36105213335842,9620224,36105213335842
1100,sh820dy8935,https://purl.stanford.edu/sh820dy8935,Jilted! : a novel,sul:36105213322287,9325297,36105213322287
1101,sj186dy6421,https://purl.stanford.edu/sj186dy6421,"The Farrell dishonour, or, Fabian's folly",sul:36105213325686,9374326,36105213325686
1102,sj201zf6747,https://purl.stanford.edu/sj201zf6747,Equal shares,sul:36105213325850,9375007,36105213325850
1103,sj355ct9784,https://purl.stanford.edu/sj355ct9784,The wooing of Osyth : a story of the Eastern Counties in Saxon times,sul:36105213335339,9615785,36105213335339
1104,sj599yq1997,https://purl.stanford.edu/sj599yq1997,"A fortune with a wife, and a fortune in a wife",sul:36105213327989,9426356,36105213327989
1105,sj746kv6286,https://purl.stanford.edu/sj746kv6286,"John Gilbert, yeoman : a romance of the Commonwealth",sul:36105213335834,9620116,36105213335834
1106,sj914hr5435,https://purl.stanford.edu/sj914hr5435,Fifty pounds for a wife,sul:36105213322048,9321499,36105213322048
1107,sj935nf4860,https://purl.stanford.edu/sj935nf4860,"Richard Arbour, or, The family scapegrace",sul:36105213320026,9262927,36105213320026
1108,sk239zz9760,https://purl.stanford.edu/sk239zz9760,The pobratim : a slav novel,sul:36105213336808,9630244,36105213336808
1109,sk383qr9483,https://purl.stanford.edu/sk383qr9483,Lake Country romances,sul:36105213334902,9609447,36105213334902
1110,sk929jf5927,https://purl.stanford.edu/sk929jf5927,"The Carrisford tablets : discovered on English soil by H. Pennant and F.P. Wyndhurst, and recording the voyages and adventures of Simran the Babylonian, specially on his mission of search to the tin mines of Albion, B.C. 1325-50",sul:36105213337285,9635599,36105213337285
1111,sk952xq7844,https://purl.stanford.edu/sk952xq7844,Guenn : a wave on the Breton coast,sul:36105213336147,9622882,36105213336147
1112,sm848dg8837,https://purl.stanford.edu/sm848dg8837,The poison of asps,sul:36105213328532,9439094,36105213328532
1113,sn109rj3273,https://purl.stanford.edu/sn109rj3273,The English governess : a tale of real life,sul:36105213324358,9347477,36105213324358
1114,sn200jc3615,https://purl.stanford.edu/sn200jc3615,The romance of a dull life,sul:36105213328938,9446491,36105213328938
1115,sn516yn3325,https://purl.stanford.edu/sn516yn3325,"The secret of the Mere, or, Under the surface",sul:36105213325884,9375121,36105213325884
1116,sn791zb7871,https://purl.stanford.edu/sn791zb7871,Noah's ark : a tale of the Norfolk Broads,sul:36105213320950,9272953,36105213320950
1117,sn806gn4777,https://purl.stanford.edu/sn806gn4777,"Julamerk : a tale of the Nestorian Christians : descriptive of their habits and manners, their severe trials and patient faith",sul:36105213326544,9383256,36105213326544
1118,sn844mc6534,https://purl.stanford.edu/sn844mc6534,"Then and now, or, Ye chronicles of Ashlynne : a romance, founded on the story of the Black knight",sul:36105213328557,9439208,36105213328557
1119,sn966jk8002,https://purl.stanford.edu/sn966jk8002,A deputy providence,sul:36105213335099,9613054,36105213335099
1120,sp131sf2531,https://purl.stanford.edu/sp131sf2531,London homes : including The murder hole; The drowning dragoon; The priest and the curate; Lady Mary Pierrepoint; & Frank Vansittart,sul:36105213335289,9615640,36105213335289
1121,sp346bh0498,https://purl.stanford.edu/sp346bh0498,The knight of king's guard,sul:36105213330348,9515816,36105213330348
1122,sp650hm3176,https://purl.stanford.edu/sp650hm3176,From the green bag,sul:36105213334332,9605615,36105213334332
1123,sq034sx9231,https://purl.stanford.edu/sq034sx9231,Family pictures : etc. etc,sul:36105213329779,9499275,36105213329779
1124,sq255fm8308,https://purl.stanford.edu/sq255fm8308,Hilda : a study in passion,sul:36105213320737,9268175,36105213320737
1125,sq410wv8902,https://purl.stanford.edu/sq410wv8902,Locked up,sul:36105213320687,9267595,36105213320687
1126,sq479ds4743,https://purl.stanford.edu/sq479ds4743,A bohemian's love story,sul:36105213323921,9343941,36105213323921
1127,sq784kc1722,https://purl.stanford.edu/sq784kc1722,"St. Martha's home, or, Work for women",sul:36105213333920,9599248,36105213333920
1128,sq961js5971,https://purl.stanford.edu/sq961js5971,Rookery Mill : by Mary A. Jagger,sul:36105213336485,9628040,36105213336485
1129,sr092mb0512,https://purl.stanford.edu/sr092mb0512,"A Cumberland tragedy, or, A wife's ordeal",sul:36105213332252,9563677,36105213332252
1130,sr500hm4797,https://purl.stanford.edu/sr500hm4797,Charity chance,sul:36105213328680,9440248,36105213328680
1131,sr507tb4406,https://purl.stanford.edu/sr507tb4406,Dowdenham : a tale of high life in present period,sul:36105213323376,9337974,36105213323376
1132,sr633bf6991,https://purl.stanford.edu/sr633bf6991,Will it lift? : the story of a London fog,sul:36105213325900,9375143,36105213325900
1133,sr793vt3366,https://purl.stanford.edu/sr793vt3366,Half-a-dozen transgressions,sul:36105213321990,9321134,36105213321990
1134,sr886vq1324,https://purl.stanford.edu/sr886vq1324,"Ruby : a novel, founded on the life of a circus girl",sul:36105213328714,9440267,36105213328714
1135,ss517rz1108,https://purl.stanford.edu/ss517rz1108,The abbey mill,sul:36105213325785,9374795,36105213325785
1136,st067dp2948,https://purl.stanford.edu/st067dp2948,In purple and gold,sul:36105213331353,9532041,36105213331353
1137,st252bw3219,https://purl.stanford.edu/st252bw3219,A strange friendship : a story of New Zealand,sul:36105213334670,9608367,36105213334670
1138,st317mg1230,https://purl.stanford.edu/st317mg1230,In Colston's days : a story of old Bristol,sul:36105213330231,9515115,36105213330231
1139,st984vb6053,https://purl.stanford.edu/st984vb6053,Leixlip Castle : a romance of the penal days of 1690,sul:36105213321123,9274137,36105213321123
1140,sv241bx7977,https://purl.stanford.edu/sv241bx7977,Dr. Nikola's experiment,sul:36105213333854,9598648,36105213333854
1141,sv784yn2976,https://purl.stanford.edu/sv784yn2976,Jonathan Merle : a West country story of the times,sul:36105213333482,9589884,36105213333482
1142,sv785np5203,https://purl.stanford.edu/sv785np5203,"Rosamunda the princess : an historical romance of the sixth century, and other tales",sul:36105213327583,9411427,36105213327583
1143,sv876mz3081,https://purl.stanford.edu/sv876mz3081,Helena's household : a tale of Rome in the first century,sul:36105213321131,9274160,36105213321131
1144,sv992kd8071,https://purl.stanford.edu/sv992kd8071,"Reginald Barentyne, or, Liberty without limit : a tale of the times",sul:36105213330488,9516538,36105213330488
1145,sw281yb9397,https://purl.stanford.edu/sw281yb9397,Stella's story : a Venetian tale,sul:36105213320968,9272962,36105213320968
1146,sw468jz7795,https://purl.stanford.edu/sw468jz7795,Shadows,sul:36105213331031,9524236,36105213331031
1147,sw675yf7069,https://purl.stanford.edu/sw675yf7069,White sand : the story of a dreamer and his dream,sul:36105213331403,9532393,36105213331403
1148,sx252zt1433,https://purl.stanford.edu/sx252zt1433,The vagaries of love,sul:36105213336220,9625692,36105213336220
1149,sx491tz5708,https://purl.stanford.edu/sx491tz5708,The flaw in the marble,sul:36105213323020,9335038,36105213323020
1150,sx835zb9605,https://purl.stanford.edu/sx835zb9605,Tommy Atkins of the Ramchunders,sul:36105213333748,9598296,36105213333748
1151,sy092jw9534,https://purl.stanford.edu/sy092jw9534,Val Constable's career,sul:36105213335222,9615138,36105213335222
1152,sy110yy6868,https://purl.stanford.edu/sy110yy6868,Begg'd at court : a legend of Westminster,sul:36105213327641,9413540,36105213327641
1153,sy496py6630,https://purl.stanford.edu/sy496py6630,The idyll of the white lotus,sul:36105213329175,9452138,36105213329175
1154,sy632bv5415,https://purl.stanford.edu/sy632bv5415,The diary of mistress Kate Dalrymple : 1685-1735,sul:36105213323715,9342225,36105213323715
1155,sy642yz0840,https://purl.stanford.edu/sy642yz0840,Kathleen O'Leovan : a fantasy,sul:36105213321487,9315057,36105213321487
1156,sy777vs7542,https://purl.stanford.edu/sy777vs7542,"The Young duellists, or, The affair of honour",sul:36105213331239,9531360,36105213331239
1157,sz024mv2694,https://purl.stanford.edu/sz024mv2694,"A night near Windsor, or, Port Royal annals : and a tale of the turf",sul:36105213329167,9452132,36105213329167
1158,sz779wq4071,https://purl.stanford.edu/sz779wq4071,The Rajah's legacy,sul:36105213336725,9629348,36105213336725
1159,tb320rs5550,https://purl.stanford.edu/tb320rs5550,The spinsters of Sandham : a tale for women,sul:36105213333151,9587812,36105213333151
1160,tb685zh5266,https://purl.stanford.edu/tb685zh5266,For plain women only,sul:36105213321255,9274685,36105213321255
1161,tc138gf7249,https://purl.stanford.edu/tc138gf7249,Kennaquhair : a narrative of utopian travel,sul:36105213324333,9347434,36105213324333
