,source_id,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,topic-30,topic-31,topic-32,topic-33,topic-34,topic-35,topic-36,topic-37,topic-38,topic-39,topic-40,topic-41,topic-42,topic-43,topic-44,topic-45,topic-46,topic-47,topic-48,topic-49,topic-50,topic-51,topic-52,topic-53,topic-54,topic-55,topic-56,topic-57,topic-58,topic-59
36105213327179,36105213327179,6.349206159939058e-06,6.349206159939058e-06,0.5897321701049805,0.08489762991666794,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,0.009841260500252247,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,0.1902298778295517,6.349206159939058e-06,6.349206159939058e-06,0.12494982033967972,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06,6.349206159939058e-06
36105213327187,36105213327187,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,0.9899407029151917,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,0.00936630368232727,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05,1.1947431630687788e-05
36105213327195,36105213327195,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.5642231702804565,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.18725305795669556,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.022861836478114128,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.012469715438783169,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.014051176607608795,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,0.19848312437534332,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05,1.2183235412521753e-05
36105213327203,36105213327203,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.20460842549800873,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.07737550884485245,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.13632427155971527,0.06566984206438065,0.00011337869364069775,0.00011337869364069775,0.5097861886024475,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775,0.00011337869364069775
36105213327211,36105213327211,1.828889594435168e-06,0.0011855951743200421,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.0003529333625920117,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.000931012793444097,0.642245352268219,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.005753742065280676,1.828889594435168e-06,1.828889594435168e-06,0.001055436790920794,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.007377975154668093,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.03719455003738403,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.001179255312308669,0.0006656543118879199,0.23530668020248413,1.828889594435168e-06,1.828889594435168e-06,0.044187404215335846,1.828889594435168e-06,1.828889594435168e-06,0.020230695605278015,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06,0.0022495875600725412,1.828889594435168e-06,1.828889594435168e-06,1.828889594435168e-06
36105213327229,36105213327229,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,0.002214832231402397,3.9345304685411975e-06,3.9345304685411975e-06,0.05412502586841583,3.9345304685411975e-06,3.9345304685411975e-06,0.9238015413284302,3.9345304685411975e-06,0.005712755024433136,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,0.0027319579385221004,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,0.0016096148174256086,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,0.009595710784196854,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06,3.9345304685411975e-06
36105213327237,36105213327237,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,0.002596563193947077,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,0.0004341161984484643,0.9945665597915649,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,0.0003622412623371929,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,0.0015274400357156992,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,0.00031468336237594485,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06,3.6743094824487343e-06
36105213327245,36105213327245,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,0.002903311513364315,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,0.062980517745018,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,0.9328299164772034,2.3657439669477753e-06,2.3657439669477753e-06,0.0011537717655301094,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06,2.3657439669477753e-06
36105213327252,36105213327252,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,0.025820771232247353,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,0.01967168040573597,1.2493752365116961e-05,1.2493752365116961e-05,0.03917043283581734,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,0.08506632596254349,1.2493752365116961e-05,0.013202322646975517,0.30724862217903137,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,1.2493752365116961e-05,0.509157657623291,1.2493752365116961e-05,1.2493752365116961e-05
36105213327260,36105213327260,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.0035609619226306677,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.0014382048975676298,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.5570031404495239,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.012538664042949677,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.4215961992740631,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,1.5055707081046421e-05,0.0030497871339321136
36105213327385,36105213327385,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,0.010242581367492676,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,0.05400508642196655,0.5387097597122192,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,0.014932690188288689,2.340823812119197e-05,2.340823812119197e-05,0.03757854923605919,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,0.3432672619819641,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05,2.340823812119197e-05
36105213327401,36105213327401,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,0.023110661655664444,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,0.06761184334754944,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,0.00840019341558218,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,0.0010266808094456792,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06,0.8993333578109741,9.405567652720492e-06,9.405567652720492e-06,9.405567652720492e-06
36105213327419,36105213327419,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,8.48176387080457e-06,0.9994996190071106,8.48176387080457e-06
36105213327427,36105213327427,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,0.06479030847549438,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,0.014541320502758026,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,0.02416638471186161,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,0.8957117199897766,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05,1.4112336430116557e-05
